2.850000000000000000e+02,6.500000000000000000e+00,4.825000000000000178e+00,-9.012500124999998974e+00,1.022687500000000114e+03,9.071999999999999318e+02,3.837500000000000000e+01,6.625000000000000000e+01,1.375000000000000000e+00,5.912500125000000217e+00,-6.375000000000000000e+00,1.019812500000000000e+03,8.473249999999999318e+02,4.475000000000000000e+01,6.625000000000000000e+01,1.375000000000000000e+00,5.912500125000000217e+00,-6.375000000000000000e+00,1.019812500000000000e+03,8.473249999999999318e+02,4.475000000000000000e+01,5.750000000000000000e+01,7.500000000000000000e-01,6.462500000000001243e+00,-6.687500000000000000e+00,1.020375000000000000e+03,8.609625000000000909e+02,4.125000000000000000e+01,6.625000000000000000e+01,1.375000000000000000e+00,5.912500125000000217e+00,-6.375000000000000000e+00,1.019812500000000000e+03,8.473249999999999318e+02,4.475000000000000000e+01,5.750000000000000000e+01,7.500000000000000000e-01,6.462500000000001243e+00,-6.687500000000000000e+00,1.020375000000000000e+03,8.609625000000000909e+02,4.125000000000000000e+01,1.675000000000000000e+02,2.125000000000000000e+00,6.812500000000000000e+00,-8.500000124999999684e+00,1.020612500000000068e+03,8.847499999999998863e+02,3.025000000000000000e+01,2.850000000000000000e+02,6.500000000000000000e+00,4.825000000000000178e+00,-9.012500124999998974e+00,1.022687500000000114e+03,9.071999999999999318e+02,3.837500000000000000e+01,1.675000000000000000e+02,2.125000000000000000e+00,6.812500000000000000e+00,-8.500000124999999684e+00,1.020612500000000068e+03,8.847499999999998863e+02,3.025000000000000000e+01,1.675000000000000000e+02,2.125000000000000000e+00,6.812500000000000000e+00,-8.500000124999999684e+00,1.020612500000000068e+03,8.847499999999998863e+02,3.025000000000000000e+01,5.750000000000000000e+01,7.500000000000000000e-01,6.462500000000001243e+00,-6.687500000000000000e+00,1.020375000000000000e+03,8.609625000000000909e+02,4.125000000000000000e+01,5.750000000000000000e+01,7.500000000000000000e-01,6.462500000000001243e+00,-6.687500000000000000e+00,1.020375000000000000e+03,8.609625000000000909e+02,4.125000000000000000e+01,6.625000000000000000e+01,1.375000000000000000e+00,5.912500125000000217e+00,-6.375000000000000000e+00,1.019812500000000000e+03,8.473249999999999318e+02,4.475000000000000000e+01
2.962500000000000000e+02,6.625000000000000000e+00,4.612499999999999822e+00,-1.011250000000000071e+01,1.021274999999999977e+03,9.056625000000000227e+02,3.862500000000000000e+01,8.625000000000000000e+01,1.750000000000000000e+00,6.174999999999999822e+00,-1.181250000000000000e+01,1.018574999999999932e+03,8.457874999999999091e+02,2.937500000000000000e+01,8.625000000000000000e+01,1.750000000000000000e+00,6.174999999999999822e+00,-1.181250000000000000e+01,1.018574999999999932e+03,8.457874999999999091e+02,2.937500000000000000e+01,1.600000000000000000e+02,1.875000000000000000e+00,6.887500124999998974e+00,-1.203750000000000142e+01,1.018662500000000136e+03,8.594250000000000682e+02,2.737500000000000000e+01,8.625000000000000000e+01,1.750000000000000000e+00,6.174999999999999822e+00,-1.181250000000000000e+01,1.018574999999999932e+03,8.457874999999999091e+02,2.937500000000000000e+01,1.600000000000000000e+02,1.875000000000000000e+00,6.887500124999998974e+00,-1.203750000000000142e+01,1.018662500000000136e+03,8.594250000000000682e+02,2.737500000000000000e+01,2.225000000000000000e+02,4.625000000000000000e+00,6.399999999999999467e+00,-9.812500000000000000e+00,1.019050000000000068e+03,8.832374999999999545e+02,3.375000000000000000e+01,2.962500000000000000e+02,6.625000000000000000e+00,4.612499999999999822e+00,-1.011250000000000071e+01,1.021274999999999977e+03,9.056625000000000227e+02,3.862500000000000000e+01,2.225000000000000000e+02,4.625000000000000000e+00,6.399999999999999467e+00,-9.812500000000000000e+00,1.019050000000000068e+03,8.832374999999999545e+02,3.375000000000000000e+01,2.225000000000000000e+02,4.625000000000000000e+00,6.399999999999999467e+00,-9.812500000000000000e+00,1.019050000000000068e+03,8.832374999999999545e+02,3.375000000000000000e+01,1.600000000000000000e+02,1.875000000000000000e+00,6.887500124999998974e+00,-1.203750000000000142e+01,1.018662500000000136e+03,8.594250000000000682e+02,2.737500000000000000e+01,1.600000000000000000e+02,1.875000000000000000e+00,6.887500124999998974e+00,-1.203750000000000142e+01,1.018662500000000136e+03,8.594250000000000682e+02,2.737500000000000000e+01,8.625000000000000000e+01,1.750000000000000000e+00,6.174999999999999822e+00,-1.181250000000000000e+01,1.018574999999999932e+03,8.457874999999999091e+02,2.937500000000000000e+01
2.862500000000000000e+02,8.000000000000000000e+00,2.774999999999999911e+00,-9.176302375000000566e+00,1.019287500000000023e+03,9.035499999999999545e+02,4.325000000000000000e+01,4.125000000000000000e+01,7.500000000000000000e-01,7.500000000000000000e-01,-2.700000000000000178e+00,1.017450000000000045e+03,8.430000000000000000e+02,7.937500000000000000e+01,4.125000000000000000e+01,7.500000000000000000e-01,7.500000000000000000e-01,-2.700000000000000178e+00,1.017450000000000045e+03,8.430000000000000000e+02,7.937500000000000000e+01,9.250000000000000000e+01,1.125000000000000000e+00,1.900000000000000133e+00,-5.024999999999999467e+00,1.017762499999999932e+03,8.567500000000001137e+02,6.300000000000000000e+01,4.125000000000000000e+01,7.500000000000000000e-01,7.500000000000000000e-01,-2.700000000000000178e+00,1.017450000000000045e+03,8.430000000000000000e+02,7.937500000000000000e+01,9.250000000000000000e+01,1.125000000000000000e+00,1.900000000000000133e+00,-5.024999999999999467e+00,1.017762499999999932e+03,8.567500000000001137e+02,6.300000000000000000e+01,2.587500000000000000e+02,4.500000000000000000e+00,2.600000000000000089e+00,-6.625000000000000000e+00,1.018249999999999886e+03,8.809250000000000682e+02,5.387500000000000000e+01,2.862500000000000000e+02,8.000000000000000000e+00,2.774999999999999911e+00,-9.176302375000000566e+00,1.019287500000000023e+03,9.035499999999999545e+02,4.325000000000000000e+01,2.587500000000000000e+02,4.500000000000000000e+00,2.600000000000000089e+00,-6.625000000000000000e+00,1.018249999999999886e+03,8.809250000000000682e+02,5.387500000000000000e+01,2.587500000000000000e+02,4.500000000000000000e+00,2.600000000000000089e+00,-6.625000000000000000e+00,1.018249999999999886e+03,8.809250000000000682e+02,5.387500000000000000e+01,9.250000000000000000e+01,1.125000000000000000e+00,1.900000000000000133e+00,-5.024999999999999467e+00,1.017762499999999932e+03,8.567500000000001137e+02,6.300000000000000000e+01,9.250000000000000000e+01,1.125000000000000000e+00,1.900000000000000133e+00,-5.024999999999999467e+00,1.017762499999999932e+03,8.567500000000001137e+02,6.300000000000000000e+01,4.125000000000000000e+01,7.500000000000000000e-01,7.500000000000000000e-01,-2.700000000000000178e+00,1.017450000000000045e+03,8.430000000000000000e+02,7.937500000000000000e+01
1.812500000000000000e+02,2.375000000000000000e+00,3.512500000000000178e+00,-8.662500124999999329e+00,1.017587500000000091e+03,9.019250000000000682e+02,4.300000000000000000e+01,5.375000000000000000e+01,6.250000000000000000e-01,5.299999999999999822e+00,-6.312500000000000000e+00,1.017187500000000114e+03,8.421875000000000000e+02,5.612500000000000000e+01,5.375000000000000000e+01,6.250000000000000000e-01,5.299999999999999822e+00,-6.312500000000000000e+00,1.017187500000000114e+03,8.421875000000000000e+02,5.612500000000000000e+01,1.450000000000000000e+02,1.375000000000000000e+00,3.225000000000000089e+00,-7.800000125000000395e+00,1.016887499999999932e+03,8.558374999999999773e+02,4.487500000000000000e+01,5.375000000000000000e+01,6.250000000000000000e-01,5.299999999999999822e+00,-6.312500000000000000e+00,1.017187500000000114e+03,8.421875000000000000e+02,5.612500000000000000e+01,1.450000000000000000e+02,1.375000000000000000e+00,3.225000000000000089e+00,-7.800000125000000395e+00,1.016887499999999932e+03,8.558374999999999773e+02,4.487500000000000000e+01,1.700000000000000000e+02,1.750000000000000000e+00,4.187500124999999684e+00,-7.174999999999999822e+00,1.016687499999999886e+03,8.804125000000000227e+02,4.487500000000000000e+01,1.812500000000000000e+02,2.375000000000000000e+00,3.512500000000000178e+00,-8.662500124999999329e+00,1.017587500000000091e+03,9.019250000000000682e+02,4.300000000000000000e+01,1.700000000000000000e+02,1.750000000000000000e+00,4.187500124999999684e+00,-7.174999999999999822e+00,1.016687499999999886e+03,8.804125000000000227e+02,4.487500000000000000e+01,1.700000000000000000e+02,1.750000000000000000e+00,4.187500124999999684e+00,-7.174999999999999822e+00,1.016687499999999886e+03,8.804125000000000227e+02,4.487500000000000000e+01,1.450000000000000000e+02,1.375000000000000000e+00,3.225000000000000089e+00,-7.800000125000000395e+00,1.016887499999999932e+03,8.558374999999999773e+02,4.487500000000000000e+01,1.450000000000000000e+02,1.375000000000000000e+00,3.225000000000000089e+00,-7.800000125000000395e+00,1.016887499999999932e+03,8.558374999999999773e+02,4.487500000000000000e+01,5.375000000000000000e+01,6.250000000000000000e-01,5.299999999999999822e+00,-6.312500000000000000e+00,1.017187500000000114e+03,8.421875000000000000e+02,5.612500000000000000e+01
2.700000000000000000e+02,3.750000000000000000e+00,5.825000000000000178e+00,-7.512500000000001066e+00,1.014225000000000023e+03,8.995999999999999091e+02,3.925000000000000000e+01,4.500000000000000000e+01,1.250000000000000000e+00,3.737499999999999378e+00,-5.975000000000000533e+00,1.013112499999999955e+03,8.400124999999999318e+02,4.987500000000000000e+01,4.500000000000000000e+01,1.250000000000000000e+00,3.737499999999999378e+00,-5.975000000000000533e+00,1.013112499999999955e+03,8.400124999999999318e+02,4.987500000000000000e+01,2.025000000000000000e+02,2.375000000000000000e+00,5.262500000000001066e+00,-7.387500250000000435e+00,1.012975000000000023e+03,8.536250000000000000e+02,4.050000000000000000e+01,4.500000000000000000e+01,1.250000000000000000e+00,3.737499999999999378e+00,-5.975000000000000533e+00,1.013112499999999955e+03,8.400124999999999318e+02,4.987500000000000000e+01,2.025000000000000000e+02,2.375000000000000000e+00,5.262500000000001066e+00,-7.387500250000000435e+00,1.012975000000000023e+03,8.536250000000000000e+02,4.050000000000000000e+01,2.025000000000000000e+02,4.000000000000000000e+00,6.200000000000000178e+00,-7.250000124999999684e+00,1.012862500000000068e+03,8.774624999999999773e+02,3.850000000000000000e+01,2.700000000000000000e+02,3.750000000000000000e+00,5.825000000000000178e+00,-7.512500000000001066e+00,1.014225000000000023e+03,8.995999999999999091e+02,3.925000000000000000e+01,2.025000000000000000e+02,4.000000000000000000e+00,6.200000000000000178e+00,-7.250000124999999684e+00,1.012862500000000068e+03,8.774624999999999773e+02,3.850000000000000000e+01,2.025000000000000000e+02,4.000000000000000000e+00,6.200000000000000178e+00,-7.250000124999999684e+00,1.012862500000000068e+03,8.774624999999999773e+02,3.850000000000000000e+01,2.025000000000000000e+02,2.375000000000000000e+00,5.262500000000001066e+00,-7.387500250000000435e+00,1.012975000000000023e+03,8.536250000000000000e+02,4.050000000000000000e+01,2.025000000000000000e+02,2.375000000000000000e+00,5.262500000000001066e+00,-7.387500250000000435e+00,1.012975000000000023e+03,8.536250000000000000e+02,4.050000000000000000e+01,4.500000000000000000e+01,1.250000000000000000e+00,3.737499999999999378e+00,-5.975000000000000533e+00,1.013112499999999955e+03,8.400124999999999318e+02,4.987500000000000000e+01
1.975000000000000000e+02,3.875000000000000000e+00,5.287499999999999645e+00,-8.100000000000001421e+00,1.020650000000000091e+03,9.056375000000000455e+02,3.900000000000000000e+01,6.250000000000000000e+01,1.625000000000000000e+00,3.862499999999999378e+00,-5.899999999999999467e+00,1.020149999999999977e+03,8.460625000000000000e+02,5.175000000000000000e+01,6.250000000000000000e+01,1.625000000000000000e+00,3.862499999999999378e+00,-5.899999999999999467e+00,1.020149999999999977e+03,8.460625000000000000e+02,5.175000000000000000e+01,1.062500000000000000e+02,1.000000000000000000e+00,5.075000125000000750e+00,-7.224999999999999645e+00,1.019975000000000023e+03,8.597500000000000000e+02,4.200000000000000000e+01,6.250000000000000000e+01,1.625000000000000000e+00,3.862499999999999378e+00,-5.899999999999999467e+00,1.020149999999999977e+03,8.460625000000000000e+02,5.175000000000000000e+01,1.062500000000000000e+02,1.000000000000000000e+00,5.075000125000000750e+00,-7.224999999999999645e+00,1.019975000000000023e+03,8.597500000000000000e+02,4.200000000000000000e+01,1.762500000000000000e+02,2.250000000000000000e+00,5.825000000000000178e+00,-6.562500000000000000e+00,1.019875000000000000e+03,8.836000000000000227e+02,4.162500000000000000e+01,1.975000000000000000e+02,3.875000000000000000e+00,5.287499999999999645e+00,-8.100000000000001421e+00,1.020650000000000091e+03,9.056375000000000455e+02,3.900000000000000000e+01,1.762500000000000000e+02,2.250000000000000000e+00,5.825000000000000178e+00,-6.562500000000000000e+00,1.019875000000000000e+03,8.836000000000000227e+02,4.162500000000000000e+01,1.762500000000000000e+02,2.250000000000000000e+00,5.825000000000000178e+00,-6.562500000000000000e+00,1.019875000000000000e+03,8.836000000000000227e+02,4.162500000000000000e+01,1.062500000000000000e+02,1.000000000000000000e+00,5.075000125000000750e+00,-7.224999999999999645e+00,1.019975000000000023e+03,8.597500000000000000e+02,4.200000000000000000e+01,1.062500000000000000e+02,1.000000000000000000e+00,5.075000125000000750e+00,-7.224999999999999645e+00,1.019975000000000023e+03,8.597500000000000000e+02,4.200000000000000000e+01,6.250000000000000000e+01,1.625000000000000000e+00,3.862499999999999378e+00,-5.899999999999999467e+00,1.020149999999999977e+03,8.460625000000000000e+02,5.175000000000000000e+01
1.850000000000000000e+02,2.875000000000000000e+00,4.325000249999999546e+00,-6.987499999999999822e+00,1.018312500000000114e+03,9.027624999999999318e+02,4.587500000000000000e+01,8.250000000000000000e+01,8.750000000000000000e-01,5.150000000000000355e+00,-5.262500000000000178e+00,1.016687500000000000e+03,8.436000000000000227e+02,4.812500000000000000e+01,8.250000000000000000e+01,8.750000000000000000e-01,5.150000000000000355e+00,-5.262500000000000178e+00,1.016687500000000000e+03,8.436000000000000227e+02,4.812500000000000000e+01,1.225000000000000000e+02,6.250000000000000000e-01,6.087500000000000355e+00,-6.662499999999999645e+00,1.016662500000000023e+03,8.572124999999999773e+02,4.000000000000000000e+01,8.250000000000000000e+01,8.750000000000000000e-01,5.150000000000000355e+00,-5.262500000000000178e+00,1.016687500000000000e+03,8.436000000000000227e+02,4.812500000000000000e+01,1.225000000000000000e+02,6.250000000000000000e-01,6.087500000000000355e+00,-6.662499999999999645e+00,1.016662500000000023e+03,8.572124999999999773e+02,4.000000000000000000e+01,2.162500000000000000e+02,1.750000000000000000e+00,6.562500124999999684e+00,-6.700000000000000178e+00,1.016662500000000023e+03,8.809625000000000909e+02,3.887500000000000000e+01,1.850000000000000000e+02,2.875000000000000000e+00,4.325000249999999546e+00,-6.987499999999999822e+00,1.018312500000000114e+03,9.027624999999999318e+02,4.587500000000000000e+01,2.162500000000000000e+02,1.750000000000000000e+00,6.562500124999999684e+00,-6.700000000000000178e+00,1.016662500000000023e+03,8.809625000000000909e+02,3.887500000000000000e+01,2.162500000000000000e+02,1.750000000000000000e+00,6.562500124999999684e+00,-6.700000000000000178e+00,1.016662500000000023e+03,8.809625000000000909e+02,3.887500000000000000e+01,1.225000000000000000e+02,6.250000000000000000e-01,6.087500000000000355e+00,-6.662499999999999645e+00,1.016662500000000023e+03,8.572124999999999773e+02,4.000000000000000000e+01,1.225000000000000000e+02,6.250000000000000000e-01,6.087500000000000355e+00,-6.662499999999999645e+00,1.016662500000000023e+03,8.572124999999999773e+02,4.000000000000000000e+01,8.250000000000000000e+01,8.750000000000000000e-01,5.150000000000000355e+00,-5.262500000000000178e+00,1.016687500000000000e+03,8.436000000000000227e+02,4.812500000000000000e+01
2.050000000000000000e+02,3.375000000000000000e+00,5.324999999999999289e+00,-6.975000000000000533e+00,1.015499999999999886e+03,9.008374999999999773e+02,4.250000000000000000e+01,1.062500000000000000e+02,1.750000000000000000e+00,6.125000000000000888e+00,-4.037500000000000533e+00,1.013812500000000114e+03,8.420500000000000682e+02,5.012500000000000000e+01,1.062500000000000000e+02,1.750000000000000000e+00,6.125000000000000888e+00,-4.037500000000000533e+00,1.013812500000000114e+03,8.420500000000000682e+02,5.012500000000000000e+01,1.037500000000000000e+02,1.125000000000000000e+00,7.550000125000000395e+00,-5.700000000000000178e+00,1.013662499999999909e+03,8.554250000000000682e+02,3.925000000000000000e+01,1.062500000000000000e+02,1.750000000000000000e+00,6.125000000000000888e+00,-4.037500000000000533e+00,1.013812500000000114e+03,8.420500000000000682e+02,5.012500000000000000e+01,1.037500000000000000e+02,1.125000000000000000e+00,7.550000125000000395e+00,-5.700000000000000178e+00,1.013662499999999909e+03,8.554250000000000682e+02,3.925000000000000000e+01,1.625000000000000000e+02,2.000000000000000000e+00,8.450000125000000750e+00,-5.775000000000000355e+00,1.013600000000000023e+03,8.790249999999999773e+02,3.700000000000000000e+01,2.050000000000000000e+02,3.375000000000000000e+00,5.324999999999999289e+00,-6.975000000000000533e+00,1.015499999999999886e+03,9.008374999999999773e+02,4.250000000000000000e+01,1.625000000000000000e+02,2.000000000000000000e+00,8.450000125000000750e+00,-5.775000000000000355e+00,1.013600000000000023e+03,8.790249999999999773e+02,3.700000000000000000e+01,1.625000000000000000e+02,2.000000000000000000e+00,8.450000125000000750e+00,-5.775000000000000355e+00,1.013600000000000023e+03,8.790249999999999773e+02,3.700000000000000000e+01,1.037500000000000000e+02,1.125000000000000000e+00,7.550000125000000395e+00,-5.700000000000000178e+00,1.013662499999999909e+03,8.554250000000000682e+02,3.925000000000000000e+01,1.037500000000000000e+02,1.125000000000000000e+00,7.550000125000000395e+00,-5.700000000000000178e+00,1.013662499999999909e+03,8.554250000000000682e+02,3.925000000000000000e+01,1.062500000000000000e+02,1.750000000000000000e+00,6.125000000000000888e+00,-4.037500000000000533e+00,1.013812500000000114e+03,8.420500000000000682e+02,5.012500000000000000e+01
2.150000000000000000e+02,3.500000000000000000e+00,4.537500000000000533e+00,-3.887499999999999734e+00,1.013687499999999886e+03,8.992625000000000455e+02,5.900000000000000000e+01,1.212500000000000000e+02,1.125000000000000000e+00,5.587499999999999467e+00,-5.949999999999999289e+00,1.011700000000000045e+03,8.401625000000000227e+02,4.475000000000000000e+01,1.212500000000000000e+02,1.125000000000000000e+00,5.587499999999999467e+00,-5.949999999999999289e+00,1.011700000000000045e+03,8.401625000000000227e+02,4.475000000000000000e+01,2.100000000000000000e+02,2.250000000000000000e+00,6.337499999999999467e+00,-7.437500000000000000e+00,1.011587500000000091e+03,8.536249999999998863e+02,3.887500000000000000e+01,1.212500000000000000e+02,1.125000000000000000e+00,5.587499999999999467e+00,-5.949999999999999289e+00,1.011700000000000045e+03,8.401625000000000227e+02,4.475000000000000000e+01,2.100000000000000000e+02,2.250000000000000000e+00,6.337499999999999467e+00,-7.437500000000000000e+00,1.011587500000000091e+03,8.536249999999998863e+02,3.887500000000000000e+01,2.537500000000000000e+02,3.500000000000000000e+00,6.924999999999999822e+00,-6.962500000000000355e+00,1.011774999999999977e+03,8.773624999999999545e+02,3.800000000000000000e+01,2.150000000000000000e+02,3.500000000000000000e+00,4.537500000000000533e+00,-3.887499999999999734e+00,1.013687499999999886e+03,8.992625000000000455e+02,5.900000000000000000e+01,2.537500000000000000e+02,3.500000000000000000e+00,6.924999999999999822e+00,-6.962500000000000355e+00,1.011774999999999977e+03,8.773624999999999545e+02,3.800000000000000000e+01,2.537500000000000000e+02,3.500000000000000000e+00,6.924999999999999822e+00,-6.962500000000000355e+00,1.011774999999999977e+03,8.773624999999999545e+02,3.800000000000000000e+01,2.100000000000000000e+02,2.250000000000000000e+00,6.337499999999999467e+00,-7.437500000000000000e+00,1.011587500000000091e+03,8.536249999999998863e+02,3.887500000000000000e+01,2.100000000000000000e+02,2.250000000000000000e+00,6.337499999999999467e+00,-7.437500000000000000e+00,1.011587500000000091e+03,8.536249999999998863e+02,3.887500000000000000e+01,1.212500000000000000e+02,1.125000000000000000e+00,5.587499999999999467e+00,-5.949999999999999289e+00,1.011700000000000045e+03,8.401625000000000227e+02,4.475000000000000000e+01
2.937500000000000000e+02,5.625000000000000000e+00,3.199999999999999734e+00,-8.124999999999998224e+00,1.021675000000000068e+03,9.053999999999999773e+02,4.625000000000000000e+01,7.750000000000000000e+01,1.750000000000000000e+00,3.399999999999999911e+00,-1.328749999999999787e+01,1.019349999999999909e+03,8.450875000000000909e+02,3.012500000000000000e+01,7.750000000000000000e+01,1.750000000000000000e+00,3.399999999999999911e+00,-1.328749999999999787e+01,1.019349999999999909e+03,8.450875000000000909e+02,3.012500000000000000e+01,1.100000000000000000e+02,2.125000000000000000e+00,4.599999999999999645e+00,-1.603750000000000142e+01,1.019262500000000045e+03,8.587500000000000000e+02,2.237500000000000000e+01,7.750000000000000000e+01,1.750000000000000000e+00,3.399999999999999911e+00,-1.328749999999999787e+01,1.019349999999999909e+03,8.450875000000000909e+02,3.012500000000000000e+01,1.100000000000000000e+02,2.125000000000000000e+00,4.599999999999999645e+00,-1.603750000000000142e+01,1.019262500000000045e+03,8.587500000000000000e+02,2.237500000000000000e+01,2.837500000000000000e+02,4.750000000000000000e+00,5.100000125000000217e+00,-1.257499999999999929e+01,1.019500000000000000e+03,8.828875000000000455e+02,2.950000000000000000e+01,2.937500000000000000e+02,5.625000000000000000e+00,3.199999999999999734e+00,-8.124999999999998224e+00,1.021675000000000068e+03,9.053999999999999773e+02,4.625000000000000000e+01,2.837500000000000000e+02,4.750000000000000000e+00,5.100000125000000217e+00,-1.257499999999999929e+01,1.019500000000000000e+03,8.828875000000000455e+02,2.950000000000000000e+01,2.837500000000000000e+02,4.750000000000000000e+00,5.100000125000000217e+00,-1.257499999999999929e+01,1.019500000000000000e+03,8.828875000000000455e+02,2.950000000000000000e+01,1.100000000000000000e+02,2.125000000000000000e+00,4.599999999999999645e+00,-1.603750000000000142e+01,1.019262500000000045e+03,8.587500000000000000e+02,2.237500000000000000e+01,1.100000000000000000e+02,2.125000000000000000e+00,4.599999999999999645e+00,-1.603750000000000142e+01,1.019262500000000045e+03,8.587500000000000000e+02,2.237500000000000000e+01,7.750000000000000000e+01,1.750000000000000000e+00,3.399999999999999911e+00,-1.328749999999999787e+01,1.019349999999999909e+03,8.450875000000000909e+02,3.012500000000000000e+01
